species,Gene1,Gene2,Orthogroup,Gene_family_size,Gene1_exp,Gene2_exp,num_shared_tissue,coexpression,log2FC_mean,log2FC_sd,Gene1_tau,Gene2_tau,Gene1_tissue,Gene2_tissue,sequence_similarity,duplication_mode,Ks,Ka.Ks,pseudogene,domestication_status,dosage_category,retention_category
Shav1,Solhav1_01g006110,Solhav1_04g010160,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_04g010180,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_04g012020,OG0000000,74,0,0.162311155021386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_04g013200,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,83.036,dispersed,0.526632,0.169371,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_05g011480,OG0000000,74,0,0.746018865302341,NA,NA,NA,NA,NA,NA,NA,NA,90.37,dispersed,0.201743,0.338046,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_05g012360,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,84.906,dispersed,0.280862,0.31503,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_05g014280,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,90.625,dispersed,0.189283,0.254319,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_06g001700,OG0000000,74,0,0.267471645309194,NA,NA,NA,NA,NA,NA,NA,NA,95.238,dispersed,0.167632,0.132664,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_06g003340,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,92.857,dispersed,0.749865,0.04379,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_06g004100,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,95.935,dispersed,0.17236,0.112872,TRUE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_06g012490,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,92.982,dispersed,0.496121,0.178399,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_07g000600,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,92.857,dispersed,0.423905,0.0822871,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_07g007730,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,84.211,dispersed,0.286648,0.184053,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_08g005130,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_08g006180,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,82.278,dispersed,1.19544,0.142215,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_08g006600,OG0000000,74,0,0.0511527810338596,NA,NA,NA,NA,NA,NA,NA,NA,85.47,dispersed,0.300912,0.264884,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_08g011100,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,86.316,dispersed,0.581956,0.215971,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_08g011550,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,81.148,dispersed,0.641899,0.148523,TRUE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_08g013330,OG0000000,74,0,1.76805282234251,NA,NA,NA,NA,NA,NA,NA,NA,91.045,dispersed,0.33002,0.154706,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_08g015500,OG0000000,74,0,0.220842750486691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_08g015530,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_08g016720,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,90.351,dispersed,0.168051,0.274543,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_09g000950,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,92.661,dispersed,0.251743,0.14537,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_09g006400,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,87.719,dispersed,0.32035,0.212243,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_09g007100,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,76.056,dispersed,0.362403,0.455362,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_09g007110,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,84.459,dispersed,0.323197,0.245,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_09g008640,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,87.85,dispersed,0.465707,0.130457,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_09g008740,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_09g010810,OG0000000,74,0,0.199781682714172,NA,NA,NA,NA,NA,NA,NA,NA,85.149,dispersed,0.297144,0.273859,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_09g013290,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,86.408,dispersed,0.381696,0.233726,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_09g016490,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,92.063,dispersed,0.331525,0.115823,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_09g017740,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,88.991,dispersed,0.462898,0.125324,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_09g020180,OG0000000,74,0,2.65977516086481,NA,NA,NA,NA,NA,NA,NA,NA,95,dispersed,0.104004,0.3034,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_10g002310,OG0000000,74,0,0.540642844734921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_10g010720,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,75.833,dispersed,0.501194,0.263668,TRUE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_10g011590,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_10g011850,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,97.802,dispersed,0.163573,0.0598804,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_10g017130,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,92.857,dispersed,0.0777406,0.436805,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_11g002700,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,91.139,dispersed,0.528598,0.0818844,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_11g006750,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,91.549,dispersed,0.243112,0.177679,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_11g009100,OG0000000,74,0,1.42281152783265,NA,NA,NA,NA,NA,NA,NA,NA,95.89,dispersed,0.208448,0.0866968,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_11g011600,OG0000000,74,0,0.488883461679138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_11g012340,OG0000000,74,0,2.58806367874593,NA,NA,NA,NA,NA,NA,NA,NA,88,dispersed,0.425872,0.147999,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_11g014820,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,91.964,dispersed,0.18756,0.211596,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_11g015440,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,88.889,dispersed,0.209684,0.431487,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_11g017170,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,91.429,dispersed,0.314093,0.122584,TRUE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_11g018620,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,90.141,dispersed,0.125276,0.412691,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_11g019170,OG0000000,74,0,0.511830158109793,NA,NA,NA,NA,NA,NA,NA,NA,86.111,dispersed,0.402789,0.239615,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_12g001930,OG0000000,74,0,0.0418292842770428,NA,NA,NA,NA,NA,NA,NA,NA,90.625,dispersed,0.141431,0.377701,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_12g003550,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,89.655,dispersed,0.204605,0.280024,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_12g008690,OG0000000,74,0,0.200770326216493,NA,NA,NA,NA,NA,NA,NA,NA,87.324,dispersed,0.217706,0.209723,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_12g008840,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_12g009680,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,87.719,dispersed,0.194277,0.377098,FALSE,wild,NA,NA
Shav1,Solhav1_01g006110,Solhav1_12g012870,OG0000000,74,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_01g015090,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_02g000290,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_02g001120,OG0000000,74,0.21895326653516,0.463320407541633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_02g001510,OG0000000,74,0.21895326653516,1.13955462756399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_02g002930,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_02g004880,OG0000000,74,0.21895326653516,5.05495902447824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_02g023180,OG0000000,74,0.21895326653516,0.161570008194805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_03g009020,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_03g009650,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_03g009880,OG0000000,74,0.21895326653516,0.307113736392799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_03g012130,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_03g013260,OG0000000,74,0.21895326653516,0.0711760607634879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_03g013620,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_04g004970,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,90.909,dispersed,0.153798,0.310883,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_04g005750,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_04g006220,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_04g007570,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_04g009910,OG0000000,74,0.21895326653516,0.168285228527113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_04g010160,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_04g010180,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_04g012020,OG0000000,74,0.21895326653516,0.162311155021386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_04g013200,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_05g011480,OG0000000,74,0.21895326653516,0.746018865302341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_05g012360,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_05g014280,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_06g001700,OG0000000,74,0.21895326653516,0.267471645309194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_06g003340,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_06g004100,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,89.899,dispersed,0.0819708,0.627454,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_06g012490,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_07g000600,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_07g007730,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_08g005130,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_08g006180,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_08g006600,OG0000000,74,0.21895326653516,0.0511527810338596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_08g011100,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_08g011550,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_08g013330,OG0000000,74,0.21895326653516,1.76805282234251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_08g015500,OG0000000,74,0.21895326653516,0.220842750486691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_08g015530,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_08g016720,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_09g000950,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_09g006400,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_09g007100,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_09g007110,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_09g008640,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_09g008740,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_09g010810,OG0000000,74,0.21895326653516,0.199781682714172,NA,NA,NA,NA,NA,NA,NA,NA,84.848,dispersed,0.23184,0.352365,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_09g013290,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_09g016490,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_09g017740,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_09g020180,OG0000000,74,0.21895326653516,2.65977516086481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_10g002310,OG0000000,74,0.21895326653516,0.540642844734921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_10g010720,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_10g011590,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_10g011850,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_10g017130,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_11g002700,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_11g006750,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_11g009100,OG0000000,74,0.21895326653516,1.42281152783265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_11g011600,OG0000000,74,0.21895326653516,0.488883461679138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_11g012340,OG0000000,74,0.21895326653516,2.58806367874593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_11g014820,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_11g015440,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_11g017170,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_11g018620,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_11g019170,OG0000000,74,0.21895326653516,0.511830158109793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_12g001930,OG0000000,74,0.21895326653516,0.0418292842770428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
Shav1,Solhav1_01g008350,Solhav1_12g003550,OG0000000,74,0.21895326653516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,wild,NA,NA
